B019CNKT3S,A1UW64Z0C5VD9Q,3.0,1518912000
B019CNKT3S,A2GHTWLB8OAJPD,5.0,1497484800
B019CNKT3S,A1H0886DUO7FDT,4.0,1485475200
B019CNKT3S,A14ZED9G5GLBOF,5.0,1466553600
B019CNKT3S,A1A81SEFIT63PB,5.0,1466467200
B019CNKT3S,A1TL71JV05YYLT,3.0,1466035200
B019CNKT3S,A2DK5Y4CYFRIHA,5.0,1465862400
B019CNKT3S,A2XPPA0SK0N8LZ,4.0,1462406400
B019CNKSJI,A37BJZ6CY5VT56,5.0,1479600000
B019CNKSJI,A1MCM4COO5H5VU,5.0,1461715200
B019CNKSJI,A2YBTV8ZZHAPNT,5.0,1461196800
B019CNKSJI,A3U5NYP7YAAKXV,3.0,1458518400
B019CNKSSE,A22A1DM92U9488,5.0,1507852800
B019CNKSSE,AU5IOQRBV6JEL,5.0,1472083200
B019CNKSSE,A1Y4NX93FD8GNP,5.0,1466899200
B019CNKSSE,A21LKP3JGH9HU5,4.0,1466812800
B019CNKSSE,A1U4HTES1T72G7,5.0,1465344000
B019CNKSSE,A92NLHEQJURNC,5.0,1463875200
B019CNKSSE,A3010FWB7UY00Q,5.0,1463443200
B019CNKSSE,A39NRIHGVMM0Y1,5.0,1462665600
B019CNKSSE,A3QHAHVVASCBD5,5.0,1461974400
B019CNKSSE,A3R7H6J2RBGZA8,4.0,1461283200
B019CNKSMK,A689EKF7ZCJE1,4.0,1498089600
B019CNKSMK,A3JDYRB38DKDV,1.0,1480723200
B019CNKSMK,A1QL2A8832E373,3.0,1470614400
B019CNKSMK,A3UCOXQ181HBK8,3.0,1466899200
B019CNKSMK,A2HKJ0JSGNTZYS,5.0,1455408000
B019CNKSMK,A26HNB6FQDV0WZ,1.0,1453593600
B019CNKSMK,A1O7KXQT0ORZ3,1.0,1453593600
B019CNKSM0,A1CNTYJ5TNCM9G,5.0,1478822400
B019CNKSM0,A37BJZ6CY5VT56,5.0,1476662400
B019CNKSM0,A186WKK1ARZTCG,5.0,1465776000
B019CNKSM0,A2GRGJGM9F2NUE,5.0,1465776000
B019CNKSM0,A1U0BFAIQ484ET,5.0,1464825600
B019CNKSM0,A2F7UBNS2L6TV7,5.0,1464825600
B019CNKSM0,A2LLAPO56JR8MQ,5.0,1464652800
B019CNKSM0,A34FLVKPPVJ0K1,5.0,1464566400
B019CNKSM0,A1GUL3WR8GAC4O,5.0,1464307200
B019CNKSM0,A20IAXJZ7IMTDN,5.0,1464220800
B019CNKSY8,AIPPG4HI9GCE8,3.0,1461542400
B019CNKSY8,A3MYFC4F21GTQE,5.0,1461283200
B019CNKSDE,AR64BATV6BGJ7,5.0,1479686400
B019CNKSDE,A3V799ATZNRHGQ,2.0,1464393600
B019CNKSDE,AMCG9RF088EF0,5.0,1463961600
B019CNKSDE,A2QVXVWKFQM14E,1.0,1461369600
B019CNKSDE,A319HO2EJBYR2L,5.0,1461283200
B019CNKSDE,A3QGD4L6TQF12E,1.0,1461110400
B019CNKSDE,A3I378VC5IK5C4,1.0,1460678400
B019CNKSDE,A9XV8MPI5UMHA,5.0,1458691200
B019CNKSDE,A1ZW993R8UT3C4,5.0,1457395200
B019CNKSDE,AJALSMD5X9JO2,4.0,1455926400
B019CNKTPQ,A3EGRGEJSRD9U3,2.0,1522800000
B019CNKTPQ,A1S96YM6GKBGRP,1.0,1493164800
B019CNKTPQ,A1ADK93LELEQTW,5.0,1483056000
B019CNKTPQ,A3T56RSOV2B9X1,2.0,1466985600
B019CNKTPQ,A38R67XPLGBOAM,1.0,1466812800
B019CNKTPQ,A19QIHF609P7X7,4.0,1466640000
B019CNKTPQ,A1ZSDEG97TYQFG,5.0,1465776000
B019CNKTPQ,A1ZQROED0LOJ94,5.0,1464912000
B019CNKTPQ,A1R96XQWDLAT6A,4.0,1464825600
B019CNKTPQ,A26UJ6UQ2SSI2,5.0,1464739200
B019CNKSDO,A2P6JM4F8863KP,1.0,1466553600
B019CNKSDO,A2A1HXAMN6P7U,5.0,1462320000
B019CNKSDO,AAMBJRTNZU0XK,5.0,1460937600
B019CNKSDO,A3D73AHGO8T8JH,5.0,1459728000
B019CNKSDO,AJ5WEAIVBLGGB,4.0,1457222400
B019CNKSDO,A2FTDO4LW5MFUN,4.0,1457222400
B019CNKSDO,A2SL0T9WTUEZJ9,5.0,1456099200
B019CNKSDO,A242MZ8G2GDHZS,5.0,1456012800
B019CNKSIY,A37BJZ6CY5VT56,5.0,1476662400
B019CNKSIY,A19TI951Z56FE2,3.0,1466640000
B019CNKSIY,A1U0BFAIQ484ET,5.0,1464825600
B019CNKSIY,A2LLAPO56JR8MQ,5.0,1464652800
B019CNKSIY,A2MNBJ25NUUX33,5.0,1463443200
B019CNKSIY,AYLBJ1S9UG6U2,5.0,1459728000
B019CNKSIY,A2D5Q86UIBONYR,4.0,1458086400
B019CNKSIY,A2PCY93EWKEVB1,5.0,1458000000
B019CNKSIY,A26V5JUMA0B4R,1.0,1456790400
B019CNKSUM,A2HJLKIJJPCD27,3.0,1518739200
B019CNKSUM,A3JHW2H8TDO94,5.0,1465084800
B019CNKSUM,A1FEDK55GMLSV,4.0,1457827200
B019CNKSUM,A2K4HUH6PHYQHB,5.0,1456790400
B019CNKSUM,A1JD2JTIL5446J,5.0,1456704000
B019CNKS9I,A1UG6YYU3LGGT2,5.0,1489622400
B019CNKS9I,A30WBNDQL0HZ9L,2.0,1470700800
B019CNKS9I,A14CGLY7ND1FUN,2.0,1470614400
B019CNKS9I,A31XC11AZF0NC,5.0,1464307200
B019CNKS9I,AMMCRHQ176PBJ,1.0,1464220800
B019CNKS9I,A1FEDK55GMLSV,3.0,1457827200
B019CNKSR0,A1KUUOWTK0ERHN,5.0,1461456000
B019CNKSR0,A23SG8I7RXITLB,5.0,1457913600
B019CNKST8,A2O65DHNNMAKM9,5.0,1462060800
B019CNKST8,AU8OUI5XEISXI,5.0,1461542400
B019CNKT74,A2A1R03WVAWZ7R,5.0,1468454400
B019CNKT74,A1GQCRQ8QT9JFG,3.0,1464566400
B019CNKT74,AQ2QY69Y9DSDZ,5.0,1462233600
B019CNKT74,A2EW86RF5RUO0F,4.0,1460332800
B019CNKT74,A20QVNZNN32I4U,5.0,1459382400
